order_id,customer_id,order_date,status,shipping_city,channel,order_total,source_system,created_at,updated_at
ORD005154,CUS000105,2026-07-01T14:17:00+07:00,completed,Hue,social,4482000.00,ecommerce_api,2026-07-01T14:17:00+07:00,2026-07-01T16:06:00+07:00
ORD005155,CUS000583,2026-07-01T19:48:00+07:00,completed,Hue,social,12036500.00,ecommerce_api,2026-07-01T19:48:00+07:00,2026-07-01T20:44:00+07:00
ORD005156,CUS000600,2026-07-01T14:37:00+07:00,confirmed,Hue,mobile_app,10901000.00,ecommerce_api,2026-07-01T14:37:00+07:00,2026-07-01T17:23:00+07:00
ORD005157,CUS000877,2026-07-01T08:46:00+07:00,completed,Ho Chi Minh City,mobile_app,5013000.00,ecommerce_api,2026-07-01T08:46:00+07:00,2026-07-01T10:29:00+07:00
ORD005158,CUS000664,2026-07-01T11:09:00+07:00,completed,Quang Ninh,social,7260000.00,ecommerce_api,2026-07-01T11:09:00+07:00,2026-07-01T13:33:00+07:00
ORD005159,CUS000765,2026-07-01T17:11:00+07:00,completed,Quang Ninh,web,8130000.00,ecommerce_api,2026-07-01T17:11:00+07:00,2026-07-01T19:58:00+07:00
ORD005160,CUS000569,2026-07-01T20:59:00+07:00,completed,Can Tho,web,14240000.00,ecommerce_api,2026-07-01T20:59:00+07:00,2026-07-01T22:23:00+07:00
ORD005161,CUS000317,2026-07-01T22:58:00+07:00,completed,Nha Trang,social,3990000.00,ecommerce_api,2026-07-01T22:58:00+07:00,2026-07-01T23:13:00+07:00
ORD005162,CUS000311,2026-07-01T16:36:00+07:00,completed,Bac Ninh,social,10964000.00,ecommerce_api,2026-07-01T16:36:00+07:00,2026-07-01T18:29:00+07:00
ORD005163,CUS000852,2026-07-01T10:41:00+07:00,completed,Can Tho,web,11271000.00,ecommerce_api,2026-07-01T10:41:00+07:00,2026-07-01T11:50:00+07:00
ORD005164,CUS000826,2026-07-01T14:49:00+07:00,shipped,Can Tho,web,17154500.00,ecommerce_api,2026-07-01T14:49:00+07:00,2026-07-01T17:08:00+07:00
ORD005165,CUS000944,2026-07-01T16:43:00+07:00,completed,Quang Ninh,mobile_app,9003000.00,ecommerce_api,2026-07-01T16:43:00+07:00,2026-07-01T17:07:00+07:00
ORD005166,CUS000599,2026-07-01T11:26:00+07:00,completed,Can Tho,mobile_app,13478000.00,ecommerce_api,2026-07-01T11:26:00+07:00,2026-07-01T11:36:00+07:00
ORD005167,CUS000494,2026-07-01T17:46:00+07:00,completed,Vinh,social,10465000.00,ecommerce_api,2026-07-01T17:46:00+07:00,2026-07-01T18:03:00+07:00
ORD005168,CUS000287,2026-07-01T11:50:00+07:00,cancelled,Hue,mobile_app,10302000.00,ecommerce_api,2026-07-01T11:50:00+07:00,2026-07-01T12:38:00+07:00
ORD005169,CUS000422,2026-07-01T15:31:00+07:00,completed,Da Nang,social,27716500.00,ecommerce_api,2026-07-01T15:31:00+07:00,2026-07-01T17:19:00+07:00
ORD005170,CUS000975,2026-07-01T14:02:00+07:00,completed,Can Tho,mobile_app,19369000.00,ecommerce_api,2026-07-01T14:02:00+07:00,2026-07-01T14:40:00+07:00
ORD005171,CUS000241,2026-07-01T11:57:00+07:00,confirmed,Vinh,web,5391000.00,ecommerce_api,2026-07-01T11:57:00+07:00,2026-07-01T12:51:00+07:00
ORD005172,CUS001028,2026-07-01T08:33:00+07:00,completed,Quang Ninh,web,11197000.00,ecommerce_api,2026-07-01T08:33:00+07:00,2026-07-01T11:03:00+07:00
ORD005173,CUS000221,2026-07-01T22:26:00+07:00,pending,Hai Phong,web,11110500.00,ecommerce_api,2026-07-01T22:26:00+07:00,2026-07-01T22:56:00+07:00
ORD005174,CUS000869,2026-07-01T12:57:00+07:00,pending,Can Tho,social,17200000.00,ecommerce_api,2026-07-01T12:57:00+07:00,2026-07-01T14:25:00+07:00
ORD005175,CUS000034,2026-07-01T11:12:00+07:00,completed,Bac Ninh,mobile_app,11680000.00,ecommerce_api,2026-07-01T11:12:00+07:00,2026-07-01T13:13:00+07:00
ORD005176,CUS000895,2026-07-01T18:46:00+07:00,completed,Ho Chi Minh City,social,9339500.00,ecommerce_api,2026-07-01T18:46:00+07:00,2026-07-01T21:05:00+07:00
ORD005177,CUS000027,2026-07-01T21:44:00+07:00,pending,Bac Ninh,social,3268000.00,ecommerce_api,2026-07-01T21:44:00+07:00,2026-07-01T22:06:00+07:00
ORD005178,CUS000273,2026-07-01T18:05:00+07:00,completed,Vinh,mobile_app,6372000.00,ecommerce_api,2026-07-01T18:05:00+07:00,2026-07-01T20:17:00+07:00
ORD005179,CUS000612,2026-07-01T21:41:00+07:00,pending,Vinh,web,2390000.00,ecommerce_api,2026-07-01T21:41:00+07:00,2026-07-01T22:29:00+07:00
ORD005180,CUS000741,2026-07-01T12:53:00+07:00,completed,Ho Chi Minh City,mobile_app,5737500.00,ecommerce_api,2026-07-01T12:53:00+07:00,2026-07-01T15:36:00+07:00
ORD005181,CUS000516,2026-07-01T08:32:00+07:00,completed,Hai Phong,mobile_app,4250000.00,ecommerce_api,2026-07-01T08:32:00+07:00,2026-07-01T10:07:00+07:00
ORD005182,CUS000171,2026-07-01T14:30:00+07:00,completed,Bac Ninh,web,18276000.00,ecommerce_api,2026-07-01T14:30:00+07:00,2026-07-01T16:23:00+07:00
ORD005183,CUS000465,2026-07-01T12:56:00+07:00,completed,Nha Trang,social,9380000.00,ecommerce_api,2026-07-01T12:56:00+07:00,2026-07-01T15:27:00+07:00
ORD005184,CUS000030,2026-07-01T10:25:00+07:00,confirmed,Hanoi,mobile_app,20300500.00,ecommerce_api,2026-07-01T10:25:00+07:00,2026-07-01T13:09:00+07:00
ORD005185,CUS000465,2026-07-01T11:29:00+07:00,completed,Nha Trang,web,9750000.00,ecommerce_api,2026-07-01T11:29:00+07:00,2026-07-01T14:23:00+07:00
ORD005186,CUS000506,2026-07-01T11:57:00+07:00,completed,Nha Trang,social,22856000.00,ecommerce_api,2026-07-01T11:57:00+07:00,2026-07-01T12:53:00+07:00
ORD005187,CUS000280,2026-07-01T20:41:00+07:00,completed,Quang Ninh,social,3595500.00,ecommerce_api,2026-07-01T20:41:00+07:00,2026-07-01T21:31:00+07:00
ORD005188,CUS000003,2026-07-01T13:37:00+07:00,completed,Quang Ninh,web,8086500.00,ecommerce_api,2026-07-01T13:37:00+07:00,2026-07-01T13:45:00+07:00
ORD005189,CUS000836,2026-07-01T22:58:00+07:00,pending,Hanoi,mobile_app,7180000.00,ecommerce_api,2026-07-01T22:58:00+07:00,2026-07-01T23:59:00+07:00
ORD005190,CUS000580,2026-07-01T21:38:00+07:00,cancelled,Hue,social,16710000.00,ecommerce_api,2026-07-01T21:38:00+07:00,2026-07-01T23:57:00+07:00
ORD005191,CUS000337,2026-07-01T16:18:00+07:00,completed,Da Nang,mobile_app,10117500.00,ecommerce_api,2026-07-01T16:18:00+07:00,2026-07-01T18:45:00+07:00
ORD005192,CUS000815,2026-07-01T12:18:00+07:00,completed,Bac Ninh,web,2106000.00,ecommerce_api,2026-07-01T12:18:00+07:00,2026-07-01T13:47:00+07:00
ORD005193,CUS000725,2026-07-01T12:03:00+07:00,confirmed,Nha Trang,web,4977000.00,ecommerce_api,2026-07-01T12:03:00+07:00,2026-07-01T12:52:00+07:00
ORD005194,CUS000631,2026-07-01T10:06:00+07:00,completed,Can Tho,web,19703000.00,ecommerce_api,2026-07-01T10:06:00+07:00,2026-07-01T11:07:00+07:00
ORD005195,CUS000825,2026-07-01T20:18:00+07:00,completed,Ho Chi Minh City,web,17950000.00,ecommerce_api,2026-07-01T20:18:00+07:00,2026-07-01T22:12:00+07:00
ORD005196,CUS000190,2026-07-01T19:22:00+07:00,completed,Hanoi,web,12958000.00,ecommerce_api,2026-07-01T19:22:00+07:00,2026-07-01T22:13:00+07:00
ORD005197,CUS000634,2026-07-01T11:31:00+07:00,completed,Ho Chi Minh City,social,9067000.00,ecommerce_api,2026-07-01T11:31:00+07:00,2026-07-01T11:50:00+07:00
ORD005198,CUS000370,2026-07-01T18:24:00+07:00,completed,Vinh,social,15327000.00,ecommerce_api,2026-07-01T18:24:00+07:00,2026-07-01T19:04:00+07:00
ORD005199,CUS001050,2026-07-01T22:35:00+07:00,completed,Bac Ninh,web,12983000.00,ecommerce_api,2026-07-01T22:35:00+07:00,2026-07-01T23:25:00+07:00
ORD005200,CUS000662,2026-07-01T14:14:00+07:00,completed,Quang Ninh,social,10608500.00,ecommerce_api,2026-07-01T14:14:00+07:00,2026-07-01T15:48:00+07:00
ORD005201,CUS000913,2026-07-01T20:02:00+07:00,pending,Vinh,mobile_app,11169000.00,ecommerce_api,2026-07-01T20:02:00+07:00,2026-07-01T20:39:00+07:00
ORD005202,CUS000083,2026-07-01T11:07:00+07:00,completed,Bac Ninh,web,24823500.00,ecommerce_api,2026-07-01T11:07:00+07:00,2026-07-01T13:11:00+07:00
ORD005203,CUS000199,2026-07-01T09:18:00+07:00,confirmed,Quang Ninh,mobile_app,11466500.00,ecommerce_api,2026-07-01T09:18:00+07:00,2026-07-01T11:13:00+07:00
ORD005204,CUS000252,2026-07-01T12:50:00+07:00,shipped,Bac Ninh,social,8744000.00,ecommerce_api,2026-07-01T12:50:00+07:00,2026-07-01T14:47:00+07:00
ORD005205,CUS000328,2026-07-01T18:17:00+07:00,pending,Can Tho,mobile_app,234000.00,ecommerce_api,2026-07-01T18:17:00+07:00,2026-07-01T21:07:00+07:00
ORD005206,CUS000980,2026-07-01T20:05:00+07:00,pending,Ho Chi Minh City,social,9273000.00,ecommerce_api,2026-07-01T20:05:00+07:00,2026-07-01T20:46:00+07:00
ORD005207,CUS000722,2026-07-01T18:40:00+07:00,confirmed,Vinh,web,15856000.00,ecommerce_api,2026-07-01T18:40:00+07:00,2026-07-01T19:20:00+07:00
ORD005208,CUS000627,2026-07-01T08:09:00+07:00,completed,Can Tho,social,19131000.00,ecommerce_api,2026-07-01T08:09:00+07:00,2026-07-01T09:06:00+07:00
ORD005209,CUS000454,2026-07-01T14:40:00+07:00,completed,Can Tho,web,2682000.00,ecommerce_api,2026-07-01T14:40:00+07:00,2026-07-01T16:17:00+07:00
ORD005210,CUS000137,2026-07-01T09:25:00+07:00,completed,Nha Trang,mobile_app,9693500.00,ecommerce_api,2026-07-01T09:25:00+07:00,2026-07-01T10:26:00+07:00
ORD005211,CUS000720,2026-07-01T22:15:00+07:00,confirmed,Da Nang,web,7149000.00,ecommerce_api,2026-07-01T22:15:00+07:00,2026-07-01T23:57:00+07:00
ORD005212,CUS000002,2026-07-01T08:30:00+07:00,confirmed,Can Tho,mobile_app,10526500.00,ecommerce_api,2026-07-01T08:30:00+07:00,2026-07-01T11:18:00+07:00
ORD005213,CUS001015,2026-07-01T21:45:00+07:00,completed,Quang Ninh,mobile_app,10830000.00,ecommerce_api,2026-07-01T21:45:00+07:00,2026-07-01T22:51:00+07:00
ORD005214,CUS000160,2026-07-01T11:59:00+07:00,shipped,Bac Ninh,social,12010000.00,ecommerce_api,2026-07-01T11:59:00+07:00,2026-07-01T12:03:00+07:00
ORD005215,CUS000278,2026-07-01T21:56:00+07:00,completed,Da Nang,web,8901500.00,ecommerce_api,2026-07-01T21:56:00+07:00,2026-07-01T22:48:00+07:00
ORD005216,CUS000135,2026-07-01T09:57:00+07:00,confirmed,Can Tho,web,9896000.00,ecommerce_api,2026-07-01T09:57:00+07:00,2026-07-01T10:43:00+07:00
ORD005217,CUS000327,2026-07-01T15:14:00+07:00,cancelled,Hanoi,social,16954500.00,ecommerce_api,2026-07-01T15:14:00+07:00,2026-07-01T17:13:00+07:00
ORD005218,CUS000494,2026-07-01T11:02:00+07:00,shipped,Nha Trang,mobile_app,9261000.00,ecommerce_api,2026-07-01T11:02:00+07:00,2026-07-01T13:25:00+07:00
ORD005219,CUS000064,2026-07-01T17:29:00+07:00,completed,Da Nang,social,26577500.00,ecommerce_api,2026-07-01T17:29:00+07:00,2026-07-01T19:06:00+07:00
ORD005220,CUS000866,2026-07-01T22:39:00+07:00,pending,Quang Ninh,web,13643000.00,ecommerce_api,2026-07-01T22:39:00+07:00,2026-07-02T00:30:00+07:00
ORD005221,CUS000568,2026-07-01T21:06:00+07:00,completed,Hai Phong,social,12900000.00,ecommerce_api,2026-07-01T21:06:00+07:00,2026-07-01T21:27:00+07:00
ORD005222,CUS000335,2026-07-01T12:10:00+07:00,confirmed,Bac Ninh,mobile_app,2880000.00,ecommerce_api,2026-07-01T12:10:00+07:00,2026-07-01T12:20:00+07:00
ORD005223,CUS000991,2026-07-01T19:19:00+07:00,shipped,Nha Trang,mobile_app,22954000.00,ecommerce_api,2026-07-01T19:19:00+07:00,2026-07-01T21:26:00+07:00
ORD005224,CUS000731,2026-07-01T17:36:00+07:00,completed,Hai Phong,web,12218000.00,ecommerce_api,2026-07-01T17:36:00+07:00,2026-07-01T20:15:00+07:00
ORD005225,CUS000735,2026-07-01T18:39:00+07:00,confirmed,Quang Ninh,social,12942000.00,ecommerce_api,2026-07-01T18:39:00+07:00,2026-07-01T19:13:00+07:00
ORD005226,CUS001046,2026-07-01T16:32:00+07:00,cancelled,Hanoi,social,931000.00,ecommerce_api,2026-07-01T16:32:00+07:00,2026-07-01T19:11:00+07:00
ORD005227,CUS000196,2026-07-01T13:23:00+07:00,shipped,Vinh,social,27060000.00,ecommerce_api,2026-07-01T13:23:00+07:00,2026-07-01T13:37:00+07:00
ORD005228,CUS000229,2026-07-01T11:35:00+07:00,completed,Nha Trang,web,6670000.00,ecommerce_api,2026-07-01T11:35:00+07:00,2026-07-01T12:22:00+07:00
ORD005229,CUS000509,2026-07-01T13:47:00+07:00,shipped,Hai Phong,social,18250000.00,ecommerce_api,2026-07-01T13:47:00+07:00,2026-07-01T15:20:00+07:00
ORD005230,CUS000515,2026-07-01T21:30:00+07:00,pending,Da Nang,social,3460000.00,ecommerce_api,2026-07-01T21:30:00+07:00,2026-07-01T23:28:00+07:00
ORD005231,CUS000202,2026-07-01T09:07:00+07:00,shipped,Hue,mobile_app,4212000.00,ecommerce_api,2026-07-01T09:07:00+07:00,2026-07-01T11:19:00+07:00
ORD005232,CUS000880,2026-07-01T18:28:00+07:00,completed,Hanoi,mobile_app,23312500.00,ecommerce_api,2026-07-01T18:28:00+07:00,2026-07-01T21:25:00+07:00
ORD005233,CUS000767,2026-07-01T10:58:00+07:00,shipped,Quang Ninh,social,14809000.00,ecommerce_api,2026-07-01T10:58:00+07:00,2026-07-01T13:43:00+07:00
ORD005234,CUS000859,2026-07-01T20:39:00+07:00,completed,Da Nang,web,16359000.00,ecommerce_api,2026-07-01T20:39:00+07:00,2026-07-01T20:54:00+07:00
ORD005235,CUS000787,2026-07-01T19:47:00+07:00,cancelled,Hue,web,4914000.00,ecommerce_api,2026-07-01T19:47:00+07:00,2026-07-01T21:06:00+07:00
ORD005236,CUS000515,2026-07-01T22:22:00+07:00,completed,Da Nang,social,8010000.00,ecommerce_api,2026-07-01T22:22:00+07:00,2026-07-02T00:28:00+07:00
ORD005237,CUS000594,2026-07-01T21:41:00+07:00,pending,Hue,social,3980500.00,ecommerce_api,2026-07-01T21:41:00+07:00,2026-07-01T22:59:00+07:00
ORD005238,CUS000990,2026-07-01T16:39:00+07:00,completed,Can Tho,mobile_app,7317000.00,ecommerce_api,2026-07-01T16:39:00+07:00,2026-07-01T19:09:00+07:00
ORD005239,CUS000716,2026-07-01T21:46:00+07:00,completed,Bac Ninh,mobile_app,10895000.00,ecommerce_api,2026-07-01T21:46:00+07:00,2026-07-01T23:13:00+07:00
ORD005240,CUS000716,2026-07-01T09:25:00+07:00,completed,Da Nang,web,3961500.00,ecommerce_api,2026-07-01T09:25:00+07:00,2026-07-01T10:46:00+07:00
ORD005241,CUS000497,2026-07-01T10:01:00+07:00,completed,Hai Phong,social,9918000.00,ecommerce_api,2026-07-01T10:01:00+07:00,2026-07-01T10:52:00+07:00
ORD005242,CUS000501,2026-07-01T08:47:00+07:00,completed,Can Tho,mobile_app,6881000.00,ecommerce_api,2026-07-01T08:47:00+07:00,2026-07-01T09:45:00+07:00
ORD005243,CUS000300,2026-07-01T09:17:00+07:00,completed,Hanoi,social,5238000.00,ecommerce_api,2026-07-01T09:17:00+07:00,2026-07-01T11:07:00+07:00
ORD005244,CUS000856,2026-07-01T10:29:00+07:00,completed,Quang Ninh,social,1434500.00,ecommerce_api,2026-07-01T10:29:00+07:00,2026-07-01T10:49:00+07:00
ORD005245,CUS000112,2026-07-01T20:16:00+07:00,shipped,Nha Trang,web,4870000.00,ecommerce_api,2026-07-01T20:16:00+07:00,2026-07-01T21:23:00+07:00
ORD005246,CUS000903,2026-07-01T13:19:00+07:00,completed,Nha Trang,social,13027000.00,ecommerce_api,2026-07-01T13:19:00+07:00,2026-07-01T14:59:00+07:00
ORD005247,CUS001034,2026-07-01T17:58:00+07:00,completed,Vinh,social,31580000.00,ecommerce_api,2026-07-01T17:58:00+07:00,2026-07-01T18:16:00+07:00
ORD005248,CUS000138,2026-07-01T14:38:00+07:00,completed,Nha Trang,web,11083000.00,ecommerce_api,2026-07-01T14:38:00+07:00,2026-07-01T15:01:00+07:00
ORD005249,CUS000828,2026-07-01T18:07:00+07:00,confirmed,Hanoi,mobile_app,9517000.00,ecommerce_api,2026-07-01T18:07:00+07:00,2026-07-01T18:11:00+07:00
ORD005250,CUS001021,2026-07-01T08:20:00+07:00,completed,Can Tho,mobile_app,4893000.00,ecommerce_api,2026-07-01T08:20:00+07:00,2026-07-01T08:47:00+07:00
ORD005251,CUS000579,2026-07-01T08:58:00+07:00,completed,Can Tho,social,16621500.00,ecommerce_api,2026-07-01T08:58:00+07:00,2026-07-01T10:59:00+07:00
ORD005252,CUS000609,2026-07-01T14:07:00+07:00,completed,Nha Trang,web,8786000.00,ecommerce_api,2026-07-01T14:07:00+07:00,2026-07-01T16:56:00+07:00
ORD005253,CUS000486,2026-07-01T18:13:00+07:00,completed,Vinh,mobile_app,6690000.00,ecommerce_api,2026-07-01T18:13:00+07:00,2026-07-01T18:34:00+07:00
ORD005254,CUS000112,2026-07-01T13:24:00+07:00,completed,Hanoi,mobile_app,16056000.00,ecommerce_api,2026-07-01T13:24:00+07:00,2026-07-01T15:20:00+07:00
ORD005255,CUS001048,2026-07-01T16:54:00+07:00,confirmed,Vinh,social,16757000.00,ecommerce_api,2026-07-01T16:54:00+07:00,2026-07-01T17:46:00+07:00
ORD005256,CUS001032,2026-07-01T19:49:00+07:00,completed,Nha Trang,web,6331000.00,ecommerce_api,2026-07-01T19:49:00+07:00,2026-07-01T21:49:00+07:00
ORD005257,CUS000223,2026-07-01T13:51:00+07:00,pending,Nha Trang,social,475000.00,ecommerce_api,2026-07-01T13:51:00+07:00,2026-07-01T14:03:00+07:00
ORD005258,CUS000074,2026-07-01T12:32:00+07:00,completed,Nha Trang,web,5966500.00,ecommerce_api,2026-07-01T12:32:00+07:00,2026-07-01T13:49:00+07:00
ORD005259,CUS000272,2026-07-01T09:12:00+07:00,completed,Hanoi,mobile_app,19660000.00,ecommerce_api,2026-07-01T09:12:00+07:00,2026-07-01T11:02:00+07:00
ORD005260,CUS001048,2026-07-01T11:26:00+07:00,shipped,Bac Ninh,social,4626500.00,ecommerce_api,2026-07-01T11:26:00+07:00,2026-07-01T13:44:00+07:00
ORD005261,CUS001025,2026-07-01T22:59:00+07:00,confirmed,Da Nang,social,28555000.00,ecommerce_api,2026-07-01T22:59:00+07:00,2026-07-02T01:44:00+07:00
ORD005262,CUS000723,2026-07-01T21:09:00+07:00,completed,Hanoi,social,13242000.00,ecommerce_api,2026-07-01T21:09:00+07:00,2026-07-01T23:30:00+07:00
ORD005263,CUS000269,2026-07-01T20:05:00+07:00,completed,Quang Ninh,social,12567500.00,ecommerce_api,2026-07-01T20:05:00+07:00,2026-07-01T21:37:00+07:00
ORD005264,CUS000610,2026-07-01T08:50:00+07:00,confirmed,Vinh,mobile_app,5960000.00,ecommerce_api,2026-07-01T08:50:00+07:00,2026-07-01T11:07:00+07:00
ORD005265,CUS000859,2026-07-01T21:03:00+07:00,confirmed,Bac Ninh,social,7212500.00,ecommerce_api,2026-07-01T21:03:00+07:00,2026-07-01T23:18:00+07:00
ORD005266,CUS000956,2026-07-01T11:11:00+07:00,completed,Vinh,web,12915000.00,ecommerce_api,2026-07-01T11:11:00+07:00,2026-07-01T11:34:00+07:00
ORD005267,CUS000107,2026-07-01T22:49:00+07:00,completed,Nha Trang,web,9927500.00,ecommerce_api,2026-07-01T22:49:00+07:00,2026-07-01T23:49:00+07:00
ORD005268,CUS000681,2026-07-01T11:59:00+07:00,pending,Bac Ninh,mobile_app,11049000.00,ecommerce_api,2026-07-01T11:59:00+07:00,2026-07-01T14:46:00+07:00
ORD005269,CUS000312,2026-07-01T12:47:00+07:00,cancelled,Hue,web,4923500.00,ecommerce_api,2026-07-01T12:47:00+07:00,2026-07-01T15:13:00+07:00
ORD005270,CUS000565,2026-07-01T19:45:00+07:00,shipped,Can Tho,web,920000.00,ecommerce_api,2026-07-01T19:45:00+07:00,2026-07-01T20:10:00+07:00
ORD005271,CUS000117,2026-07-01T12:15:00+07:00,completed,Bac Ninh,social,17161500.00,ecommerce_api,2026-07-01T12:15:00+07:00,2026-07-01T12:15:00+07:00
ORD005272,CUS000231,2026-07-01T15:18:00+07:00,completed,Can Tho,web,13531000.00,ecommerce_api,2026-07-01T15:18:00+07:00,2026-07-01T15:20:00+07:00
ORD005273,CUS000456,2026-07-01T12:05:00+07:00,pending,Bac Ninh,social,5700000.00,ecommerce_api,2026-07-01T12:05:00+07:00,2026-07-01T13:24:00+07:00
ORD005274,CUS000606,2026-07-01T13:45:00+07:00,completed,Can Tho,social,16839000.00,ecommerce_api,2026-07-01T13:45:00+07:00,2026-07-01T16:10:00+07:00
ORD005275,CUS000641,2026-07-01T19:07:00+07:00,completed,Hanoi,web,4770000.00,ecommerce_api,2026-07-01T19:07:00+07:00,2026-07-01T19:49:00+07:00
ORD005276,CUS000768,2026-07-01T20:41:00+07:00,completed,Da Nang,mobile_app,7360000.00,ecommerce_api,2026-07-01T20:41:00+07:00,2026-07-01T23:10:00+07:00
ORD005277,CUS000862,2026-07-01T10:13:00+07:00,shipped,Hanoi,mobile_app,16767500.00,ecommerce_api,2026-07-01T10:13:00+07:00,2026-07-01T10:50:00+07:00
ORD005278,CUS000068,2026-07-01T15:57:00+07:00,completed,Hue,web,37527000.00,ecommerce_api,2026-07-01T15:57:00+07:00,2026-07-01T16:53:00+07:00
ORD005279,CUS000812,2026-07-01T08:55:00+07:00,completed,Ho Chi Minh City,mobile_app,9650000.00,ecommerce_api,2026-07-01T08:55:00+07:00,2026-07-01T09:21:00+07:00
ORD005280,CUS000335,2026-07-01T10:44:00+07:00,completed,Hue,social,20823500.00,ecommerce_api,2026-07-01T10:44:00+07:00,2026-07-01T13:29:00+07:00
ORD005281,CUS000470,2026-07-01T10:36:00+07:00,shipped,Hai Phong,social,13082000.00,ecommerce_api,2026-07-01T10:36:00+07:00,2026-07-01T12:14:00+07:00
ORD005282,CUS000909,2026-07-01T09:48:00+07:00,completed,Hanoi,social,12317000.00,ecommerce_api,2026-07-01T09:48:00+07:00,2026-07-01T10:46:00+07:00
ORD005283,CUS000695,2026-07-01T11:33:00+07:00,pending,Ho Chi Minh City,mobile_app,18783000.00,ecommerce_api,2026-07-01T11:33:00+07:00,2026-07-01T12:35:00+07:00
ORD005284,CUS000697,2026-07-01T18:04:00+07:00,completed,Hanoi,mobile_app,16539500.00,ecommerce_api,2026-07-01T18:04:00+07:00,2026-07-01T19:12:00+07:00
ORD005285,CUS000746,2026-07-01T16:45:00+07:00,confirmed,Ho Chi Minh City,web,21565000.00,ecommerce_api,2026-07-01T16:45:00+07:00,2026-07-01T19:15:00+07:00
ORD005286,CUS000498,2026-07-01T18:09:00+07:00,completed,Hanoi,social,8759000.00,ecommerce_api,2026-07-01T18:09:00+07:00,2026-07-01T18:39:00+07:00
ORD005287,CUS000255,2026-07-01T20:57:00+07:00,completed,Bac Ninh,social,4294000.00,ecommerce_api,2026-07-01T20:57:00+07:00,2026-07-01T21:09:00+07:00
ORD005288,CUS000371,2026-07-01T13:40:00+07:00,confirmed,Vinh,web,11654000.00,ecommerce_api,2026-07-01T13:40:00+07:00,2026-07-01T15:58:00+07:00
ORD005289,CUS000776,2026-07-01T14:43:00+07:00,completed,Ho Chi Minh City,mobile_app,13149000.00,ecommerce_api,2026-07-01T14:43:00+07:00,2026-07-01T16:03:00+07:00
ORD005290,CUS000745,2026-07-01T21:18:00+07:00,completed,Hai Phong,mobile_app,11133000.00,ecommerce_api,2026-07-01T21:18:00+07:00,2026-07-01T22:51:00+07:00
ORD005291,CUS000092,2026-07-01T21:19:00+07:00,pending,Bac Ninh,web,15960000.00,ecommerce_api,2026-07-01T21:19:00+07:00,2026-07-01T23:05:00+07:00
ORD005292,CUS001049,2026-07-01T20:40:00+07:00,completed,Ho Chi Minh City,web,9760000.00,ecommerce_api,2026-07-01T20:40:00+07:00,2026-07-01T20:44:00+07:00
ORD005293,CUS000318,2026-07-01T17:53:00+07:00,completed,Bac Ninh,web,22251500.00,ecommerce_api,2026-07-01T17:53:00+07:00,2026-07-01T18:03:00+07:00
ORD005294,CUS000070,2026-07-01T08:42:00+07:00,completed,Quang Ninh,mobile_app,8602000.00,ecommerce_api,2026-07-01T08:42:00+07:00,2026-07-01T09:08:00+07:00
ORD005295,CUS000975,2026-07-01T13:17:00+07:00,completed,Hue,mobile_app,8566000.00,ecommerce_api,2026-07-01T13:17:00+07:00,2026-07-01T13:17:00+07:00
ORD005296,CUS000141,2026-07-01T09:40:00+07:00,completed,Can Tho,social,8784500.00,ecommerce_api,2026-07-01T09:40:00+07:00,2026-07-01T11:42:00+07:00
ORD005297,CUS000657,2026-07-01T11:44:00+07:00,completed,Can Tho,mobile_app,11257500.00,ecommerce_api,2026-07-01T11:44:00+07:00,2026-07-01T11:55:00+07:00
ORD005298,CUS000644,2026-07-01T15:56:00+07:00,completed,Hanoi,mobile_app,24084000.00,ecommerce_api,2026-07-01T15:56:00+07:00,2026-07-01T16:55:00+07:00
ORD005299,CUS000217,2026-07-01T11:22:00+07:00,shipped,Hue,mobile_app,4743000.00,ecommerce_api,2026-07-01T11:22:00+07:00,2026-07-01T14:21:00+07:00
ORD005300,CUS000022,2026-07-01T10:59:00+07:00,completed,Quang Ninh,web,11329500.00,ecommerce_api,2026-07-01T10:59:00+07:00,2026-07-01T11:14:00+07:00
ORD005301,CUS000298,2026-07-01T21:00:00+07:00,completed,Can Tho,web,9553000.00,ecommerce_api,2026-07-01T21:00:00+07:00,2026-07-01T22:34:00+07:00
ORD005302,CUS000777,2026-07-01T18:55:00+07:00,completed,Quang Ninh,mobile_app,5442000.00,ecommerce_api,2026-07-01T18:55:00+07:00,2026-07-01T19:38:00+07:00
ORD005303,CUS000973,2026-07-01T22:17:00+07:00,completed,Da Nang,web,26485000.00,ecommerce_api,2026-07-01T22:17:00+07:00,2026-07-01T22:29:00+07:00
ORD005304,CUS000033,2026-07-01T21:55:00+07:00,pending,Bac Ninh,web,11787000.00,ecommerce_api,2026-07-01T21:55:00+07:00,2026-07-02T00:43:00+07:00
ORD005305,CUS000760,2026-07-01T10:16:00+07:00,completed,Hai Phong,web,15143000.00,ecommerce_api,2026-07-01T10:16:00+07:00,2026-07-01T10:16:00+07:00
ORD005306,CUS000156,2026-07-01T19:13:00+07:00,completed,Nha Trang,social,29716000.00,ecommerce_api,2026-07-01T19:13:00+07:00,2026-07-01T21:28:00+07:00
ORD005307,CUS000313,2026-07-01T12:02:00+07:00,completed,Hai Phong,mobile_app,6580000.00,ecommerce_api,2026-07-01T12:02:00+07:00,2026-07-01T12:33:00+07:00
