order_item_id,order_id,product_id,quantity,unit_price,discount_amount,source_system,created_at,updated_at
ITM00012907,ORD005077,PRD000216,1,7180000.00,0.00,ecommerce_api,2026-07-01T09:46:00+07:00,2026-07-01T09:46:00+07:00
ITM00012908,ORD005077,PRD000050,2,180000.00,36000.00,ecommerce_api,2026-07-01T09:46:00+07:00,2026-07-01T09:46:00+07:00
ITM00012909,ORD005078,PRD000114,1,6180000.00,309000.00,ecommerce_api,2026-07-01T21:06:00+07:00,2026-07-01T21:06:00+07:00
ITM00012910,ORD005078,PRD000054,1,5460000.00,546000.00,ecommerce_api,2026-07-01T21:06:00+07:00,2026-07-01T21:06:00+07:00
ITM00012911,ORD005078,PRD000322,1,6900000.00,0.00,ecommerce_api,2026-07-01T21:06:00+07:00,2026-07-01T21:06:00+07:00
ITM00012912,ORD005079,PRD000446,1,3190000.00,0.00,ecommerce_api,2026-07-01T14:11:00+07:00,2026-07-01T14:11:00+07:00
ITM00012913,ORD005080,PRD000060,1,850000.00,85000.00,ecommerce_api,2026-07-01T12:34:00+07:00,2026-07-01T12:34:00+07:00
ITM00012914,ORD005080,PRD000009,1,810000.00,0.00,ecommerce_api,2026-07-01T12:34:00+07:00,2026-07-01T12:34:00+07:00
ITM00012915,ORD005080,PRD000438,1,5010000.00,0.00,ecommerce_api,2026-07-01T12:34:00+07:00,2026-07-01T12:34:00+07:00
ITM00012916,ORD005080,PRD000058,1,4390000.00,0.00,ecommerce_api,2026-07-01T12:34:00+07:00,2026-07-01T12:34:00+07:00
ITM00012917,ORD005081,PRD000090,1,5270000.00,263500.00,ecommerce_api,2026-07-01T12:56:00+07:00,2026-07-01T12:56:00+07:00
ITM00012918,ORD005081,PRD000108,1,6610000.00,0.00,ecommerce_api,2026-07-01T12:56:00+07:00,2026-07-01T12:56:00+07:00
ITM00012919,ORD005081,PRD000312,2,4520000.00,452000.00,ecommerce_api,2026-07-01T12:56:00+07:00,2026-07-01T12:56:00+07:00
ITM00012920,ORD005081,PRD000045,1,2790000.00,139500.00,ecommerce_api,2026-07-01T12:56:00+07:00,2026-07-01T12:56:00+07:00
ITM00012921,ORD005082,PRD000164,1,6350000.00,635000.00,ecommerce_api,2026-07-01T22:19:00+07:00,2026-07-01T22:19:00+07:00
ITM00012922,ORD005082,PRD000240,1,6060000.00,606000.00,ecommerce_api,2026-07-01T22:19:00+07:00,2026-07-01T22:19:00+07:00
ITM00012923,ORD005083,PRD000116,2,6680000.00,1336000.00,ecommerce_api,2026-07-01T15:16:00+07:00,2026-07-01T15:16:00+07:00
ITM00012924,ORD005083,PRD000333,1,4870000.00,487000.00,ecommerce_api,2026-07-01T15:16:00+07:00,2026-07-01T15:16:00+07:00
ITM00012925,ORD005083,PRD000460,1,440000.00,44000.00,ecommerce_api,2026-07-01T15:16:00+07:00,2026-07-01T15:16:00+07:00
ITM00012926,ORD005083,PRD000040,1,6300000.00,315000.00,ecommerce_api,2026-07-01T15:16:00+07:00,2026-07-01T15:16:00+07:00
ITM00012927,ORD005084,PRD000256,1,7380000.00,738000.00,ecommerce_api,2026-07-01T08:44:00+07:00,2026-07-01T08:44:00+07:00
ITM00012928,ORD005085,PRD000035,2,1900000.00,190000.00,ecommerce_api,2026-07-01T12:58:00+07:00,2026-07-01T12:58:00+07:00
ITM00012929,ORD005085,PRD000328,2,3680000.00,0.00,ecommerce_api,2026-07-01T12:58:00+07:00,2026-07-01T12:58:00+07:00
ITM00012930,ORD005086,PRD000179,1,4410000.00,0.00,ecommerce_api,2026-07-01T20:56:00+07:00,2026-07-01T20:56:00+07:00
ITM00012931,ORD005086,PRD000487,1,780000.00,0.00,ecommerce_api,2026-07-01T20:56:00+07:00,2026-07-01T20:56:00+07:00
ITM00012932,ORD005087,PRD000110,1,4870000.00,487000.00,ecommerce_api,2026-07-01T18:33:00+07:00,2026-07-01T18:33:00+07:00
ITM00012933,ORD005087,PRD000027,1,5010000.00,0.00,ecommerce_api,2026-07-01T18:33:00+07:00,2026-07-01T18:33:00+07:00
ITM00012934,ORD005087,PRD000145,1,800000.00,80000.00,ecommerce_api,2026-07-01T18:33:00+07:00,2026-07-01T18:33:00+07:00
ITM00012935,ORD005088,PRD000183,2,4980000.00,498000.00,ecommerce_api,2026-07-01T22:59:00+07:00,2026-07-01T22:59:00+07:00
ITM00012936,ORD005089,PRD000279,1,6980000.00,0.00,ecommerce_api,2026-07-01T19:04:00+07:00,2026-07-01T19:04:00+07:00
ITM00012937,ORD005090,PRD000398,1,6290000.00,0.00,ecommerce_api,2026-07-01T09:26:00+07:00,2026-07-01T09:26:00+07:00
