product_id,category_id,product_name,unit_price,cost_price,status,source_system,created_at,updated_at
PRD000198,CAT008,Product 198 Report,1090000.00,860000.00,inactive,seed,2025-02-01T08:00:00+07:00,2025-02-01T08:00:00+07:00
PRD000199,CAT008,Product 199 Develop,610000.00,337000.00,active,seed,2025-03-25T08:00:00+07:00,2025-03-25T08:00:00+07:00
PRD000200,CAT006,Product 200 Majority,3950000.00,3192000.00,active,seed,2025-06-21T08:00:00+07:00,2025-06-21T08:00:00+07:00
PRD000201,CAT018,Product 201 Street,5810000.00,4637000.00,active,seed,2025-07-06T08:00:00+07:00,2025-07-06T08:00:00+07:00
PRD000202,CAT016,Product 202 Research,5600000.00,3438000.00,active,seed,2025-10-14T08:00:00+07:00,2025-10-14T08:00:00+07:00
PRD000203,CAT006,Product 203 Environment,7720000.00,4949000.00,active,seed,2025-06-28T08:00:00+07:00,2025-06-28T08:00:00+07:00
PRD000204,CAT006,Product 204 Realize,7340000.00,6165000.00,active,seed,2025-03-07T08:00:00+07:00,2025-03-07T08:00:00+07:00
PRD000205,CAT009,Product 205 Woman,2780000.00,2281000.00,active,seed,2025-06-02T08:00:00+07:00,2025-06-02T08:00:00+07:00
PRD000206,CAT006,Product 206 Herself,3140000.00,1930000.00,active,seed,2025-05-08T08:00:00+07:00,2025-05-08T08:00:00+07:00
PRD000207,CAT006,Product 207 Seek,5070000.00,2897000.00,active,seed,2025-04-18T08:00:00+07:00,2025-04-18T08:00:00+07:00
PRD000208,CAT017,Product 208 Across,420000.00,323000.00,active,seed,2025-09-30T08:00:00+07:00,2025-09-30T08:00:00+07:00
PRD000209,CAT018,Product 209 This,1220000.00,923000.00,active,seed,2025-06-13T08:00:00+07:00,2025-06-13T08:00:00+07:00
PRD000210,CAT009,Product 210 Hospital,3600000.00,2882000.00,active,seed,2025-04-06T08:00:00+07:00,2025-04-06T08:00:00+07:00
PRD000211,CAT007,Product 211 Pattern,3370000.00,2407000.00,active,seed,2025-02-17T08:00:00+07:00,2025-02-17T08:00:00+07:00
PRD000212,CAT018,Product 212 Cost,4690000.00,3538000.00,inactive,seed,2025-04-27T08:00:00+07:00,2025-04-27T08:00:00+07:00
PRD000213,CAT016,Product 213 Reason,3610000.00,2497000.00,active,seed,2025-07-14T08:00:00+07:00,2025-07-14T08:00:00+07:00
PRD000214,CAT019,Product 214 Him,6470000.00,3945000.00,active,seed,2025-06-19T08:00:00+07:00,2025-06-19T08:00:00+07:00
PRD000215,CAT013,Product 215 Be,980000.00,746000.00,active,seed,2025-09-18T08:00:00+07:00,2025-09-18T08:00:00+07:00
PRD000216,CAT017,Product 216 Full,7180000.00,6046000.00,active,seed,2025-01-11T08:00:00+07:00,2025-01-11T08:00:00+07:00
PRD000217,CAT020,Product 217 Speech,4790000.00,2960000.00,discontinued,seed,2025-08-21T08:00:00+07:00,2025-08-21T08:00:00+07:00
PRD000218,CAT013,Product 218 Remember,7500000.00,4190000.00,active,seed,2025-04-25T08:00:00+07:00,2025-04-25T08:00:00+07:00
PRD000219,CAT008,Product 219 Goal,810000.00,593000.00,inactive,seed,2025-01-10T08:00:00+07:00,2025-01-10T08:00:00+07:00
PRD000220,CAT011,Product 220 Class,1540000.00,1011000.00,inactive,seed,2025-06-13T08:00:00+07:00,2025-06-13T08:00:00+07:00
PRD000221,CAT020,Product 221 Economic,4680000.00,3804000.00,active,seed,2025-02-26T08:00:00+07:00,2025-02-26T08:00:00+07:00
PRD000222,CAT012,Product 222 Us,6400000.00,5408000.00,active,seed,2025-02-24T08:00:00+07:00,2025-02-24T08:00:00+07:00
PRD000223,CAT011,Product 223 Myself,4680000.00,3453000.00,active,seed,2025-02-10T08:00:00+07:00,2025-02-10T08:00:00+07:00
PRD000224,CAT008,Product 224 Fund,1790000.00,1202000.00,active,seed,2025-10-08T08:00:00+07:00,2025-10-08T08:00:00+07:00
PRD000225,CAT017,Product 225 North,5090000.00,3474000.00,active,seed,2025-05-18T08:00:00+07:00,2025-05-18T08:00:00+07:00
PRD000226,CAT017,Product 226 Life,5130000.00,3018000.00,active,seed,2025-03-16T08:00:00+07:00,2025-03-16T08:00:00+07:00
PRD000227,CAT009,Product 227 Project,7680000.00,6163000.00,active,seed,2025-10-11T08:00:00+07:00,2025-10-11T08:00:00+07:00
PRD000228,CAT013,Product 228 At,3910000.00,2443000.00,inactive,seed,2025-09-17T08:00:00+07:00,2025-09-17T08:00:00+07:00
PRD000229,CAT009,Product 229 Arrive,3090000.00,2159000.00,active,seed,2025-09-05T08:00:00+07:00,2025-09-05T08:00:00+07:00
PRD000230,CAT011,Product 230 Friend,1360000.00,787000.00,active,seed,2025-07-16T08:00:00+07:00,2025-07-16T08:00:00+07:00
PRD000231,CAT015,Product 231 We,5700000.00,4781000.00,active,seed,2025-07-31T08:00:00+07:00,2025-07-31T08:00:00+07:00
PRD000232,CAT009,Product 232 Since,5960000.00,3293000.00,active,seed,2025-05-08T08:00:00+07:00,2025-05-08T08:00:00+07:00
PRD000233,CAT018,Product 233 Ok,750000.00,449000.00,active,seed,2025-05-11T08:00:00+07:00,2025-05-11T08:00:00+07:00
PRD000234,CAT018,Product 234 Firm,90000.00,52000.00,active,seed,2025-04-27T08:00:00+07:00,2025-04-27T08:00:00+07:00
PRD000235,CAT007,Product 235 Mission,1910000.00,1429000.00,active,seed,2025-06-05T08:00:00+07:00,2025-06-05T08:00:00+07:00
PRD000236,CAT015,Product 236 Learn,3580000.00,2014000.00,active,seed,2025-09-11T08:00:00+07:00,2025-09-11T08:00:00+07:00
PRD000237,CAT018,Product 237 Between,3470000.00,2878000.00,inactive,seed,2025-01-14T08:00:00+07:00,2025-01-14T08:00:00+07:00
PRD000238,CAT015,Product 238 Character,7630000.00,6422000.00,active,seed,2025-07-24T08:00:00+07:00,2025-07-24T08:00:00+07:00
PRD000239,CAT014,Product 239 Federal,3680000.00,2503000.00,active,seed,2025-05-06T08:00:00+07:00,2025-05-06T08:00:00+07:00
PRD000240,CAT006,Product 240 Detail,6060000.00,4567000.00,active,seed,2025-04-28T08:00:00+07:00,2025-04-28T08:00:00+07:00
PRD000241,CAT020,Product 241 Hear,7850000.00,5977000.00,active,seed,2025-09-10T08:00:00+07:00,2025-09-10T08:00:00+07:00
PRD000242,CAT019,Product 242 Ready,310000.00,244000.00,active,seed,2025-01-15T08:00:00+07:00,2025-01-15T08:00:00+07:00
PRD000243,CAT009,Product 243 Bag,2910000.00,2224000.00,active,seed,2025-09-12T08:00:00+07:00,2025-09-12T08:00:00+07:00
PRD000244,CAT016,Product 244 Rich,3950000.00,2590000.00,inactive,seed,2025-06-24T08:00:00+07:00,2025-06-24T08:00:00+07:00
PRD000245,CAT010,Product 245 Over,650000.00,413000.00,active,seed,2025-02-01T08:00:00+07:00,2025-02-01T08:00:00+07:00
PRD000246,CAT013,Product 246 Surface,7800000.00,5779000.00,inactive,seed,2025-06-04T08:00:00+07:00,2025-06-04T08:00:00+07:00
PRD000247,CAT018,Product 247 Stay,5400000.00,4408000.00,active,seed,2025-04-06T08:00:00+07:00,2025-04-06T08:00:00+07:00
PRD000248,CAT019,Product 248 Such,3240000.00,1868000.00,active,seed,2025-09-13T08:00:00+07:00,2025-09-13T08:00:00+07:00
PRD000249,CAT014,Product 249 Cause,7470000.00,4384000.00,active,seed,2025-06-10T08:00:00+07:00,2025-06-10T08:00:00+07:00
PRD000250,CAT017,Product 250 Give,6250000.00,5282000.00,active,seed,2025-01-31T08:00:00+07:00,2025-01-31T08:00:00+07:00
PRD000251,CAT012,Product 251 True,770000.00,493000.00,active,seed,2025-01-13T08:00:00+07:00,2025-01-13T08:00:00+07:00
PRD000252,CAT016,Product 252 Different,7050000.00,5598000.00,active,seed,2025-07-25T08:00:00+07:00,2025-07-25T08:00:00+07:00
PRD000253,CAT020,Product 253 Parent,2950000.00,2470000.00,active,seed,2025-01-28T08:00:00+07:00,2025-01-28T08:00:00+07:00
PRD000254,CAT016,Product 254 Our,2110000.00,1564000.00,active,seed,2025-07-31T08:00:00+07:00,2025-07-31T08:00:00+07:00
PRD000255,CAT013,Product 255 Action,5060000.00,3397000.00,inactive,seed,2025-09-29T08:00:00+07:00,2025-09-29T08:00:00+07:00
PRD000256,CAT010,Product 256 Experience,7380000.00,5820000.00,active,seed,2025-10-28T08:00:00+07:00,2025-10-28T08:00:00+07:00
PRD000257,CAT017,Product 257 Idea,1310000.00,1076000.00,active,seed,2025-09-02T08:00:00+07:00,2025-09-02T08:00:00+07:00
PRD000258,CAT008,Product 258 Expert,5510000.00,3702000.00,active,seed,2025-01-07T08:00:00+07:00,2025-01-07T08:00:00+07:00
PRD000259,CAT013,Product 259 Station,3060000.00,2507000.00,active,seed,2025-08-25T08:00:00+07:00,2025-08-25T08:00:00+07:00
PRD000260,CAT015,Product 260 Chance,4070000.00,2949000.00,active,seed,2025-06-22T08:00:00+07:00,2025-06-22T08:00:00+07:00
PRD000261,CAT017,Product 261 Nothing,6910000.00,4823000.00,active,seed,2025-05-25T08:00:00+07:00,2025-05-25T08:00:00+07:00
PRD000262,CAT016,Product 262 Candidate,2700000.00,2278000.00,active,seed,2025-02-04T08:00:00+07:00,2025-02-04T08:00:00+07:00
PRD000263,CAT012,Product 263 Phone,6160000.00,5032000.00,active,seed,2025-09-21T08:00:00+07:00,2025-09-21T08:00:00+07:00
PRD000264,CAT006,Product 264 Area,5710000.00,3809000.00,active,seed,2025-04-23T08:00:00+07:00,2025-04-23T08:00:00+07:00
PRD000265,CAT008,Product 265 Car,1720000.00,1400000.00,active,seed,2025-04-29T08:00:00+07:00,2025-04-29T08:00:00+07:00
PRD000266,CAT015,Product 266 Indicate,3990000.00,3191000.00,active,seed,2025-05-18T08:00:00+07:00,2025-05-18T08:00:00+07:00
PRD000267,CAT011,Product 267 Glass,5530000.00,4552000.00,active,seed,2025-01-21T08:00:00+07:00,2025-01-21T08:00:00+07:00
PRD000268,CAT008,Product 268 Stuff,7970000.00,4616000.00,active,seed,2025-08-17T08:00:00+07:00,2025-08-17T08:00:00+07:00
PRD000269,CAT007,Product 269 Put,920000.00,756000.00,active,seed,2025-09-28T08:00:00+07:00,2025-09-28T08:00:00+07:00
PRD000270,CAT014,Product 270 Rate,3940000.00,3104000.00,active,seed,2025-01-07T08:00:00+07:00,2025-01-07T08:00:00+07:00
PRD000271,CAT008,Product 271 End,5330000.00,3415000.00,active,seed,2025-07-27T08:00:00+07:00,2025-07-27T08:00:00+07:00
PRD000272,CAT012,Product 272 Soldier,1790000.00,1242000.00,active,seed,2025-09-04T08:00:00+07:00,2025-09-04T08:00:00+07:00
PRD000273,CAT007,Product 273 Full,1830000.00,1263000.00,active,seed,2025-02-09T08:00:00+07:00,2025-02-09T08:00:00+07:00
PRD000274,CAT006,Product 274 Cell,3120000.00,2109000.00,active,seed,2025-06-10T08:00:00+07:00,2025-06-10T08:00:00+07:00
PRD000275,CAT012,Product 275 Behavior,1930000.00,1089000.00,active,seed,2025-03-28T08:00:00+07:00,2025-03-28T08:00:00+07:00
PRD000276,CAT006,Product 276 Purpose,2940000.00,2470000.00,active,seed,2025-02-07T08:00:00+07:00,2025-02-07T08:00:00+07:00
PRD000277,CAT014,Product 277 Tax,350000.00,294000.00,active,seed,2025-03-06T08:00:00+07:00,2025-03-06T08:00:00+07:00
PRD000278,CAT013,Product 278 Report,7810000.00,6476000.00,active,seed,2025-03-30T08:00:00+07:00,2025-03-30T08:00:00+07:00
PRD000279,CAT018,Product 279 New,6980000.00,4545000.00,active,seed,2025-04-04T08:00:00+07:00,2025-04-04T08:00:00+07:00
PRD000280,CAT015,Product 280 Letter,3870000.00,3146000.00,active,seed,2025-04-18T08:00:00+07:00,2025-04-18T08:00:00+07:00
PRD000281,CAT011,Product 281 Range,7210000.00,4913000.00,active,seed,2025-05-27T08:00:00+07:00,2025-05-27T08:00:00+07:00
PRD000282,CAT009,Product 282 Event,4690000.00,3144000.00,active,seed,2025-01-09T08:00:00+07:00,2025-01-09T08:00:00+07:00
PRD000283,CAT016,Product 283 Quality,7040000.00,4222000.00,active,seed,2025-01-03T08:00:00+07:00,2025-01-03T08:00:00+07:00
PRD000284,CAT020,Product 284 Early,4850000.00,3000000.00,active,seed,2025-01-04T08:00:00+07:00,2025-01-04T08:00:00+07:00
PRD000285,CAT016,Product 285 Offer,5860000.00,4530000.00,active,seed,2025-09-13T08:00:00+07:00,2025-09-13T08:00:00+07:00
PRD000286,CAT006,Product 286 Television,5700000.00,3156000.00,active,seed,2025-06-09T08:00:00+07:00,2025-06-09T08:00:00+07:00
PRD000287,CAT011,Product 287 Allow,7260000.00,5551000.00,inactive,seed,2025-03-18T08:00:00+07:00,2025-03-18T08:00:00+07:00
PRD000288,CAT012,Product 288 War,7410000.00,4850000.00,active,seed,2025-01-26T08:00:00+07:00,2025-01-26T08:00:00+07:00
PRD000289,CAT009,Product 289 Bag,3910000.00,2578000.00,active,seed,2025-08-15T08:00:00+07:00,2025-08-15T08:00:00+07:00
PRD000290,CAT012,Product 290 While,1660000.00,1174000.00,active,seed,2025-09-01T08:00:00+07:00,2025-09-01T08:00:00+07:00
PRD000291,CAT007,Product 291 If,1270000.00,888000.00,active,seed,2025-02-01T08:00:00+07:00,2025-02-01T08:00:00+07:00
PRD000292,CAT018,Product 292 Sometimes,1750000.00,1114000.00,active,seed,2025-01-13T08:00:00+07:00,2025-01-13T08:00:00+07:00
PRD000293,CAT018,Product 293 Dinner,6490000.00,4790000.00,active,seed,2025-06-14T08:00:00+07:00,2025-06-14T08:00:00+07:00
PRD000294,CAT016,Product 294 Impact,5180000.00,3708000.00,active,seed,2025-10-24T08:00:00+07:00,2025-10-24T08:00:00+07:00
PRD000295,CAT013,Product 295 Animal,7780000.00,4403000.00,active,seed,2025-06-04T08:00:00+07:00,2025-06-04T08:00:00+07:00
PRD000296,CAT011,Product 296 Walk,270000.00,155000.00,active,seed,2025-03-10T08:00:00+07:00,2025-03-10T08:00:00+07:00
PRD000297,CAT012,Product 297 Cell,7950000.00,6644000.00,active,seed,2025-02-25T08:00:00+07:00,2025-02-25T08:00:00+07:00
PRD000298,CAT006,Product 298 Mouth,3390000.00,1928000.00,active,seed,2025-02-03T08:00:00+07:00,2025-02-03T08:00:00+07:00
PRD000299,CAT009,Product 299 Point,5460000.00,3205000.00,active,seed,2025-03-31T08:00:00+07:00,2025-03-31T08:00:00+07:00
PRD000300,CAT017,Product 300 Term,7920000.00,5797000.00,active,seed,2025-05-31T08:00:00+07:00,2025-05-31T08:00:00+07:00
PRD000301,CAT012,Product 301 Tough,1480000.00,995000.00,active,seed,2025-05-14T08:00:00+07:00,2025-05-14T08:00:00+07:00
PRD000302,CAT007,Product 302 Create,2770000.00,2195000.00,active,seed,2025-08-28T08:00:00+07:00,2025-08-28T08:00:00+07:00
PRD000303,CAT012,Product 303 Same,1520000.00,1182000.00,active,seed,2025-06-02T08:00:00+07:00,2025-06-02T08:00:00+07:00
PRD000304,CAT013,Product 304 Kind,7170000.00,4308000.00,active,seed,2025-06-07T08:00:00+07:00,2025-06-07T08:00:00+07:00
PRD000305,CAT012,Product 305 Tree,2160000.00,1502000.00,active,seed,2025-06-01T08:00:00+07:00,2025-06-01T08:00:00+07:00
PRD000306,CAT006,Product 306 Point,1920000.00,1073000.00,active,seed,2025-02-10T08:00:00+07:00,2025-02-10T08:00:00+07:00
PRD000307,CAT015,Product 307 Maintain,7330000.00,5728000.00,active,seed,2025-10-21T08:00:00+07:00,2025-10-21T08:00:00+07:00
PRD000308,CAT014,Product 308 Player,1660000.00,979000.00,active,seed,2025-10-15T08:00:00+07:00,2025-10-15T08:00:00+07:00
PRD000309,CAT011,Product 309 Ability,7320000.00,4326000.00,active,seed,2025-02-18T08:00:00+07:00,2025-02-18T08:00:00+07:00
PRD000310,CAT012,Product 310 Against,920000.00,539000.00,active,seed,2025-01-07T08:00:00+07:00,2025-01-07T08:00:00+07:00
PRD000311,CAT018,Product 311 Season,2050000.00,1660000.00,active,seed,2025-04-25T08:00:00+07:00,2025-04-25T08:00:00+07:00
PRD000312,CAT009,Product 312 Five,4520000.00,3221000.00,active,seed,2025-05-21T08:00:00+07:00,2025-05-21T08:00:00+07:00
PRD000313,CAT009,Product 313 Might,1120000.00,849000.00,active,seed,2025-04-09T08:00:00+07:00,2025-04-09T08:00:00+07:00
PRD000314,CAT006,Product 314 Away,7690000.00,5959000.00,active,seed,2025-05-18T08:00:00+07:00,2025-05-18T08:00:00+07:00
PRD000315,CAT018,Product 315 Machine,4380000.00,3701000.00,active,seed,2025-03-10T08:00:00+07:00,2025-03-10T08:00:00+07:00
PRD000316,CAT014,Product 316 Still,4940000.00,3602000.00,active,seed,2025-03-12T08:00:00+07:00,2025-03-12T08:00:00+07:00
PRD000317,CAT017,Product 317 Mission,5950000.00,4114000.00,active,seed,2025-04-16T08:00:00+07:00,2025-04-16T08:00:00+07:00
PRD000318,CAT018,Product 318 Million,4170000.00,2642000.00,active,seed,2025-05-14T08:00:00+07:00,2025-05-14T08:00:00+07:00
PRD000319,CAT015,Product 319 Local,6820000.00,4255000.00,active,seed,2025-07-02T08:00:00+07:00,2025-07-02T08:00:00+07:00
PRD000320,CAT017,Product 320 We,2070000.00,1189000.00,active,seed,2025-10-08T08:00:00+07:00,2025-10-08T08:00:00+07:00
PRD000321,CAT009,Product 321 Central,3750000.00,2189000.00,active,seed,2025-08-23T08:00:00+07:00,2025-08-23T08:00:00+07:00
PRD000322,CAT016,Product 322 Read,6900000.00,5796000.00,active,seed,2025-02-20T08:00:00+07:00,2025-02-20T08:00:00+07:00
PRD000323,CAT012,Product 323 According,5630000.00,3287000.00,active,seed,2025-05-29T08:00:00+07:00,2025-05-29T08:00:00+07:00
PRD000324,CAT006,Product 324 Price,250000.00,204000.00,active,seed,2025-04-12T08:00:00+07:00,2025-04-12T08:00:00+07:00
PRD000325,CAT011,Product 325 Find,1510000.00,1072000.00,active,seed,2025-03-29T08:00:00+07:00,2025-03-29T08:00:00+07:00
PRD000326,CAT007,Product 326 It,5750000.00,3268000.00,active,seed,2025-04-10T08:00:00+07:00,2025-04-10T08:00:00+07:00
PRD000327,CAT012,Product 327 Race,5500000.00,4124000.00,active,seed,2025-02-23T08:00:00+07:00,2025-02-23T08:00:00+07:00
PRD000328,CAT020,Product 328 Heart,3680000.00,2303000.00,active,seed,2025-08-07T08:00:00+07:00,2025-08-07T08:00:00+07:00
PRD000329,CAT007,Product 329 Ahead,1770000.00,984000.00,active,seed,2025-06-30T08:00:00+07:00,2025-06-30T08:00:00+07:00
PRD000330,CAT016,Product 330 Artist,6780000.00,4444000.00,active,seed,2025-03-27T08:00:00+07:00,2025-03-27T08:00:00+07:00
PRD000331,CAT011,Product 331 Officer,330000.00,243000.00,active,seed,2025-02-19T08:00:00+07:00,2025-02-19T08:00:00+07:00
PRD000332,CAT006,Product 332 Senior,1430000.00,987000.00,active,seed,2025-08-08T08:00:00+07:00,2025-08-08T08:00:00+07:00
PRD000333,CAT014,Product 333 Hand,4870000.00,3779000.00,active,seed,2025-06-28T08:00:00+07:00,2025-06-28T08:00:00+07:00
PRD000334,CAT007,Product 334 Skill,5440000.00,3755000.00,active,seed,2025-10-26T08:00:00+07:00,2025-10-26T08:00:00+07:00
PRD000335,CAT016,Product 335 Spring,2390000.00,1549000.00,active,seed,2025-10-10T08:00:00+07:00,2025-10-10T08:00:00+07:00
PRD000336,CAT011,Product 336 Ground,4810000.00,4068000.00,active,seed,2025-06-15T08:00:00+07:00,2025-06-15T08:00:00+07:00
PRD000337,CAT017,Product 337 Large,6770000.00,4072000.00,active,seed,2025-04-04T08:00:00+07:00,2025-04-04T08:00:00+07:00
PRD000338,CAT008,Product 338 Tonight,7870000.00,5301000.00,discontinued,seed,2025-06-22T08:00:00+07:00,2025-06-22T08:00:00+07:00
PRD000339,CAT006,Product 339 Firm,6660000.00,3681000.00,active,seed,2025-03-13T08:00:00+07:00,2025-03-13T08:00:00+07:00
PRD000340,CAT013,Product 340 Society,4100000.00,3157000.00,active,seed,2025-04-11T08:00:00+07:00,2025-04-11T08:00:00+07:00
PRD000341,CAT015,Product 341 Within,3270000.00,1972000.00,inactive,seed,2025-03-26T08:00:00+07:00,2025-03-26T08:00:00+07:00
PRD000342,CAT015,Product 342 Avoid,3820000.00,2203000.00,inactive,seed,2025-03-29T08:00:00+07:00,2025-03-29T08:00:00+07:00
PRD000343,CAT018,Product 343 Will,6980000.00,5927000.00,active,seed,2025-09-04T08:00:00+07:00,2025-09-04T08:00:00+07:00
PRD000344,CAT020,Product 344 Arrive,3450000.00,2668000.00,active,seed,2025-01-02T08:00:00+07:00,2025-01-02T08:00:00+07:00
PRD000345,CAT016,Product 345 Very,270000.00,209000.00,active,seed,2025-08-04T08:00:00+07:00,2025-08-04T08:00:00+07:00
PRD000346,CAT015,Product 346 Word,4580000.00,2654000.00,active,seed,2025-03-15T08:00:00+07:00,2025-03-15T08:00:00+07:00
PRD000347,CAT016,Product 347 Artist,3460000.00,2546000.00,active,seed,2025-06-09T08:00:00+07:00,2025-06-09T08:00:00+07:00
PRD000348,CAT009,Product 348 Former,5210000.00,4224000.00,active,seed,2025-10-17T08:00:00+07:00,2025-10-17T08:00:00+07:00
PRD000349,CAT014,Product 349 Box,5630000.00,3163000.00,active,seed,2025-07-04T08:00:00+07:00,2025-07-04T08:00:00+07:00
PRD000350,CAT007,Product 350 Week,230000.00,182000.00,active,seed,2025-08-01T08:00:00+07:00,2025-08-01T08:00:00+07:00
PRD000351,CAT012,Product 351 Director,5360000.00,4389000.00,active,seed,2025-06-26T08:00:00+07:00,2025-06-26T08:00:00+07:00
PRD000352,CAT012,Product 352 Open,130000.00,96000.00,active,seed,2025-08-26T08:00:00+07:00,2025-08-26T08:00:00+07:00
PRD000353,CAT016,Product 353 System,2000000.00,1213000.00,active,seed,2025-01-03T08:00:00+07:00,2025-01-03T08:00:00+07:00
PRD000354,CAT007,Product 354 Enough,7550000.00,5477000.00,active,seed,2025-09-08T08:00:00+07:00,2025-09-08T08:00:00+07:00
PRD000355,CAT017,Product 355 Bag,7560000.00,5334000.00,active,seed,2025-01-18T08:00:00+07:00,2025-01-18T08:00:00+07:00
PRD000356,CAT019,Product 356 Trade,110000.00,61000.00,active,seed,2025-08-07T08:00:00+07:00,2025-08-07T08:00:00+07:00
PRD000357,CAT010,Product 357 Force,2360000.00,1586000.00,active,seed,2025-10-12T08:00:00+07:00,2025-10-12T08:00:00+07:00
PRD000358,CAT013,Product 358 Bit,4630000.00,2657000.00,active,seed,2025-07-08T08:00:00+07:00,2025-07-08T08:00:00+07:00
PRD000359,CAT018,Product 359 Can,5480000.00,3698000.00,active,seed,2025-01-23T08:00:00+07:00,2025-01-23T08:00:00+07:00
PRD000360,CAT007,Product 360 Eight,3980000.00,2366000.00,active,seed,2025-06-30T08:00:00+07:00,2025-06-30T08:00:00+07:00
PRD000361,CAT008,Product 361 Think,7860000.00,4658000.00,active,seed,2025-04-20T08:00:00+07:00,2025-04-20T08:00:00+07:00
PRD000362,CAT008,Product 362 Civil,3630000.00,2198000.00,active,seed,2025-07-14T08:00:00+07:00,2025-07-14T08:00:00+07:00
PRD000363,CAT011,Product 363 Alone,4330000.00,3218000.00,active,seed,2025-07-15T08:00:00+07:00,2025-07-15T08:00:00+07:00
PRD000364,CAT010,Product 364 Rest,3360000.00,2641000.00,active,seed,2025-07-01T08:00:00+07:00,2025-07-01T08:00:00+07:00
PRD000365,CAT012,Product 365 True,1600000.00,997000.00,active,seed,2025-07-14T08:00:00+07:00,2025-07-14T08:00:00+07:00
PRD000366,CAT011,Product 366 Market,2930000.00,2273000.00,active,seed,2025-08-10T08:00:00+07:00,2025-08-10T08:00:00+07:00
PRD000367,CAT009,Product 367 Home,420000.00,264000.00,active,seed,2025-02-27T08:00:00+07:00,2025-02-27T08:00:00+07:00
PRD000368,CAT015,Product 368 Movie,7670000.00,4711000.00,active,seed,2025-01-03T08:00:00+07:00,2025-01-03T08:00:00+07:00
PRD000369,CAT020,Product 369 Determine,2060000.00,1713000.00,active,seed,2025-04-28T08:00:00+07:00,2025-04-28T08:00:00+07:00
PRD000370,CAT013,Product 370 Work,860000.00,594000.00,active,seed,2025-05-13T08:00:00+07:00,2025-05-13T08:00:00+07:00
PRD000371,CAT007,Product 371 Budget,3730000.00,3065000.00,active,seed,2025-01-07T08:00:00+07:00,2025-01-07T08:00:00+07:00
PRD000372,CAT019,Product 372 Improve,6170000.00,4646000.00,active,seed,2025-10-14T08:00:00+07:00,2025-10-14T08:00:00+07:00
PRD000373,CAT008,Product 373 Public,2680000.00,1554000.00,active,seed,2025-01-31T08:00:00+07:00,2025-01-31T08:00:00+07:00
PRD000374,CAT015,Product 374 Mouth,760000.00,632000.00,active,seed,2025-08-20T08:00:00+07:00,2025-08-20T08:00:00+07:00
PRD000375,CAT012,Product 375 Commercial,4900000.00,3942000.00,active,seed,2025-06-28T08:00:00+07:00,2025-06-28T08:00:00+07:00
PRD000376,CAT014,Product 376 Body,5190000.00,3460000.00,active,seed,2025-06-20T08:00:00+07:00,2025-06-20T08:00:00+07:00
PRD000377,CAT011,Product 377 Collection,2310000.00,1530000.00,active,seed,2025-06-08T08:00:00+07:00,2025-06-08T08:00:00+07:00
PRD000378,CAT010,Product 378 Class,4280000.00,3036000.00,active,seed,2025-09-29T08:00:00+07:00,2025-09-29T08:00:00+07:00
PRD000379,CAT010,Product 379 Near,4160000.00,3270000.00,active,seed,2025-08-05T08:00:00+07:00,2025-08-05T08:00:00+07:00
PRD000380,CAT018,Product 380 Deal,3170000.00,2549000.00,active,seed,2025-01-26T08:00:00+07:00,2025-01-26T08:00:00+07:00
PRD000381,CAT017,Product 381 Add,2410000.00,1699000.00,inactive,seed,2025-05-26T08:00:00+07:00,2025-05-26T08:00:00+07:00
PRD000382,CAT016,Product 382 Need,4700000.00,3667000.00,active,seed,2025-03-08T08:00:00+07:00,2025-03-08T08:00:00+07:00
PRD000383,CAT020,Product 383 Church,4610000.00,3663000.00,active,seed,2025-02-20T08:00:00+07:00,2025-02-20T08:00:00+07:00
PRD000384,CAT020,Product 384 Amount,5400000.00,3387000.00,active,seed,2025-05-30T08:00:00+07:00,2025-05-30T08:00:00+07:00
PRD000385,CAT015,Product 385 Media,4550000.00,3058000.00,active,seed,2025-02-22T08:00:00+07:00,2025-02-22T08:00:00+07:00
PRD000386,CAT009,Product 386 North,3450000.00,2538000.00,active,seed,2025-08-09T08:00:00+07:00,2025-08-09T08:00:00+07:00
PRD000387,CAT009,Product 387 Worry,1460000.00,918000.00,active,seed,2025-02-09T08:00:00+07:00,2025-02-09T08:00:00+07:00
PRD000388,CAT015,Product 388 Pick,5680000.00,4290000.00,active,seed,2025-07-09T08:00:00+07:00,2025-07-09T08:00:00+07:00
PRD000389,CAT006,Product 389 Someone,6690000.00,4388000.00,active,seed,2025-10-21T08:00:00+07:00,2025-10-21T08:00:00+07:00
PRD000390,CAT009,Product 390 Dinner,290000.00,201000.00,active,seed,2025-04-19T08:00:00+07:00,2025-04-19T08:00:00+07:00
PRD000391,CAT008,Product 391 Any,6650000.00,5291000.00,active,seed,2025-07-17T08:00:00+07:00,2025-07-17T08:00:00+07:00
PRD000392,CAT015,Product 392 Live,4720000.00,3226000.00,active,seed,2025-08-06T08:00:00+07:00,2025-08-06T08:00:00+07:00
PRD000393,CAT020,Product 393 Other,130000.00,84000.00,active,seed,2025-08-27T08:00:00+07:00,2025-08-27T08:00:00+07:00
PRD000394,CAT008,Product 394 Rich,1510000.00,1224000.00,active,seed,2025-08-29T08:00:00+07:00,2025-08-29T08:00:00+07:00
PRD000395,CAT012,Product 395 Myself,720000.00,593000.00,active,seed,2025-01-21T08:00:00+07:00,2025-01-21T08:00:00+07:00
